bi_1997_v2.grd
58641 32218
1     -77.725930      33.108700       65.684
2     -77.675000      33.106320       89.160
3     -77.701640      33.131660       62.088
4     -77.944900      33.106460       38.517
5     -77.882020      33.105340       43.009
6     -77.915820      33.133130       39.423
7     -78.065060      33.106460       35.334
8     -78.001050      33.106460       36.484
9     -78.035940      33.133290       35.790
10     -77.975520      33.133300       36.631
11     -77.770840      33.107580       58.362
12     -77.749680      33.133610       55.942
13     -78.131310      33.108700       34.287
14     -78.099350      33.133940       34.617
15     -77.820260      33.108700       50.680
16     -77.855260      33.133830       42.750
17     -78.190830      33.107580       33.422
18     -78.161610      33.134380       33.464
19     -78.253710      33.108700       32.600
20     -78.222660      33.134590       33.193
21     -77.799480      33.134310       51.235
22     -78.310970      33.108700       30.691
23     -78.282830      33.135220       32.061
24     -78.372730      33.109820       29.057
25     -78.342610      33.136000       29.952
26     -78.431980      33.108330       27.226
27     -78.402920      33.136620       27.870
28     -78.492290      33.113330       25.371
29     -78.463030      33.138620       25.999
30     -77.680530      33.141090       60.658
31     -78.552410      33.115420       24.024
32     -78.523720      33.141850       24.518
33     -77.605770      33.106460       96.836
34     -77.650450      33.142520       79.637
35     -78.618970      33.117330       23.057
36     -78.586460      33.144280       23.411
37     -77.725720      33.144520       52.748
38     -78.678280      33.119330       21.693
39     -78.649180      33.146430       22.363
40     -77.775160      33.146030       49.319
41     -77.886740      33.145830       39.084
42     -78.739940      33.117660       20.257
43     -78.710550      33.147270       20.978
44     -78.006480      33.145730       35.809
45     -77.947040      33.145790       36.694
46     -78.800580      33.118780       18.783
47     -78.772170      33.147470       19.330
48     -77.828170      33.146660       42.330
49     -78.866830      33.118780       17.775
50     -78.834690      33.147830       18.331
51     -78.068400      33.145850       34.754
52     -78.919600      33.121020       15.421
53     -78.894480      33.148290       16.180
54     -78.981870      33.120330       12.559
55     -78.952640      33.148440       12.352
56     -79.013180      33.148540       11.405
57     -79.045370      33.122140       12.173
58     -78.192310      33.146610       32.910
59     -78.131260      33.146540       33.919
60     -78.253250      33.147220       32.543
61     -79.072960      33.149460       11.418
62     -79.108540      33.122330       10.118
63     -78.312800      33.147910       31.254
64     -78.373150      33.148950       28.953
65     -78.433220      33.150070       27.171
66     -79.128840      33.152850        7.073
67     -79.163700      33.124980        5.253
68     -78.493750      33.153150       25.017
69     -77.621330      33.156440       70.730
70     -77.521560      33.108700      127.901
71     -77.548000      33.154430       90.403
72     -78.555180      33.155970       23.919
73     -77.701060      33.157610       50.368
74     -78.618450      33.158450       22.633
75     -78.680240      33.160330       21.560
76     -78.742140      33.160790       20.307
77     -78.865910      33.161330       17.188
78     -78.923930      33.161540       15.521
79     -78.803970      33.161260       18.416
80     -78.983230      33.161080       11.522
81     -79.042400      33.161430       10.299
82     -77.750730      33.161120       47.421
83     -79.099030      33.163160        9.838
84     -77.802930      33.162520       40.005
85     -77.978130      33.162110       35.441
86     -77.859050      33.162610       38.635
87     -77.918340      33.162240       36.638
88     -78.038690      33.162020       34.426
89     -77.432850      33.109820      141.830
90     -77.484250      33.165260       96.140
91     -78.100700      33.162280       33.917
92     -78.162330      33.162590       33.093
93     -79.186130      33.164260        4.021
94     -79.235000      33.127960        3.861
95     -78.223170      33.162950       32.970
96     -77.589320      33.166140       68.369
97     -78.283380      33.163670       32.035
98     -78.343330      33.164690       30.169
99     -77.674490      33.167310       49.107
100     -78.403520      33.166010       28.014
101     -79.151600      33.171340        5.070
102     -78.463870      33.168290       26.479
103     -77.355360      33.112060      184.101
104     -77.412140      33.170150      116.391
105     -78.524890      33.171380       24.435
106     -77.725290      33.174320       45.175
107     -77.645610      33.177470       48.878
108     -78.587200      33.174260       22.794
109     -77.777330      33.176970       40.273
110     -77.170080      33.115420      291.344
111     -77.210320      33.176490      196.882
112     -77.287990      33.114300      180.647
113     -77.832030      33.177920       37.646
114     -78.009510      33.177320       34.263
115     -77.949520      33.177540       35.268
116     -77.889960      33.177780       36.525
117     -76.874750      33.116540      472.407
118     -76.924500      33.178950      400.597
119     -76.998280      33.121020      377.719
120     -79.069170      33.178030       11.184
121     -78.070630      33.177270       33.645
122     -78.649810      33.176730       21.476
123     -78.132240      33.177490       33.358
124     -78.193200      33.177750       32.438
125     -78.954460      33.178160       12.575
126     -79.012800      33.177580       10.530
127     -78.896010      33.178750       16.386
128     -78.711980      33.178220       20.605
129     -78.253680      33.178360       32.269
130     -78.774090      33.178840       19.337
131     -78.836010      33.178980       17.962
132     -78.313640      33.179300       30.920
133     -79.121080      33.182270        7.116
134     -76.678240      33.118780      591.848
135     -76.720870      33.181290      632.236
136     -76.791660      33.118780      528.310
137     -78.373730      33.180660       29.407
138     -78.433950      33.182590       27.962
139     -77.075530      33.118400      326.155
140     -77.135410      33.184210      218.939
141     -77.560420      33.186690       51.926
142     -77.698700      33.186680       44.727
143     -78.494660      33.185510       25.440
144     -77.615540      33.189550       46.996
145     -73.304000      33.132100     4989.988
146     -73.188690      33.128180     5143.153
147     -73.249790      33.191760     4980.131
148     -78.556270      33.188690       23.573
149     -77.344800      33.186500      126.667
150     -76.437930      33.123260      790.035
151     -76.492980      33.191470      677.501
152     -76.570430      33.121020      683.813
153     -77.751240      33.191170       39.505
154     -79.093270      33.193770        9.627
155     -77.526730      33.193240       55.347
156     -78.618870      33.191660       21.526
157     -79.040630      33.192610       10.532
158     -73.556300      33.124100     4675.636
159     -73.609600      33.192980     4705.972
160     -73.697110      33.124260     4717.930
161     -77.805390      33.193080       36.839
162     -77.980690      33.193030       33.719
163     -78.041120      33.192770       33.416
164     -77.862100      33.193550       36.041
165     -78.984240      33.193330       10.781
166     -77.920940      33.193340       34.639
167     -78.102270      33.192740       33.148
168     -76.854130      33.191930      437.375
169     -78.163320      33.192910       32.412
170     -78.926250      33.194500       14.141
171     -78.223890      33.193330       31.974
172     -78.681420      33.194000       20.556
173     -73.872700      33.126880     4585.957
174     -73.929760      33.194360     4553.816
175     -74.031050      33.128460     4480.919
176     -78.284020      33.194160       31.209
177     -78.867280      33.195310       17.235
178     -78.743910      33.195240       19.840
179     -78.806110      33.195640       18.478
180     -78.343970      33.195430       30.454
181     -77.057330      33.195340      266.685
182     -77.670640      33.198380       44.565
183     -78.404080      33.197250       28.578
184     -79.170180      33.201050        4.484
185     -76.645580      33.197610      570.989
186     -79.139500      33.202490        5.726
187     -78.464510      33.199860       27.147
188     -77.584860      33.203190       45.696
189     -78.525640      33.203130       24.593
190     -77.724330      33.204660       39.070
191     -74.114740      33.206830     4656.435
192     -74.209720      33.131130     4756.305
193     -73.415380      33.126880     4825.930
194     -73.501810      33.206090     4615.730
195     -73.079930      33.128180     5096.691
196     -73.147290      33.207630     5118.856
197     -77.494180      33.208030       53.061
198     -79.066360      33.207490       12.128
199     -78.587780      33.206500       22.182
200     -77.778550      33.207770       36.752
201     -79.113920      33.209730        7.941
202     -76.163040      33.131340     1429.519
203     -76.016830      33.133340     2336.821
204     -76.108770      33.208410     1701.691
205     -79.012850      33.208310       12.310
206     -78.011970      33.208370       33.536
207     -78.072620      33.208100       32.877
208     -77.834540      33.208980       35.978
209     -78.133530      33.208080       32.355
210     -77.951950      33.208770       33.350
211     -77.892590      33.209100       34.108
212     -78.194140      33.208320       31.603
