   1.857004E-02   4.262598E-02   6.682399E-02   9.105409E-02   1.152964E-01   1.395445E-01   1.637960E-01   1.880495E-01   2.123043E-01   2.365601E-01   2.608165E-01   2.850734E-01
   3.093307E-01   3.335883E-01   3.578461E-01   3.821041E-01   4.063623E-01   4.306206E-01   4.548790E-01   4.791375E-01   5.033961E-01   5.276548E-01   5.519135E-01   5.761723E-01
   6.004311E-01   6.246900E-01   6.489488E-01   6.732078E-01   6.974667E-01   7.217257E-01   7.459847E-01   7.702437E-01   7.945028E-01   8.187618E-01   8.430209E-01   8.672800E-01
   8.915391E-01   9.157982E-01   9.400573E-01   9.643164E-01   9.885756E-01   1.012835E+00   1.037094E+00   1.061353E+00   1.085612E+00   1.109871E+00   1.134131E+00   1.158390E+00
   1.182649E+00   1.206908E+00   1.231167E+00   1.255427E+00   1.279686E+00   1.303945E+00   1.328204E+00   1.352463E+00   1.376723E+00   1.400982E+00   1.425241E+00   1.449500E+00
   1.473759E+00   1.498019E+00   1.522278E+00   1.546537E+00   1.570796E+00   1.595056E+00   1.619315E+00   1.643574E+00   1.667833E+00   1.692092E+00   1.716352E+00   1.740611E+00
   1.764870E+00   1.789129E+00   1.813389E+00   1.837648E+00   1.861907E+00   1.886166E+00   1.910425E+00   1.934685E+00   1.958944E+00   1.983203E+00   2.007462E+00   2.031721E+00
   2.055980E+00   2.080240E+00   2.104499E+00   2.128758E+00   2.153017E+00   2.177276E+00   2.201535E+00   2.225794E+00   2.250054E+00   2.274313E+00   2.298572E+00   2.322831E+00
   2.347090E+00   2.371349E+00   2.395608E+00   2.419867E+00   2.444126E+00   2.468385E+00   2.492644E+00   2.516903E+00   2.541162E+00   2.565420E+00   2.589679E+00   2.613938E+00
   2.638197E+00   2.662455E+00   2.686714E+00   2.710972E+00   2.735230E+00   2.759489E+00   2.783747E+00   2.808004E+00   2.832262E+00   2.856519E+00   2.880776E+00   2.905033E+00
   2.929288E+00   2.953543E+00   2.977797E+00   3.002048E+00   3.026296E+00   3.050539E+00   3.074769E+00   3.098967E+00   3.123023E+00
   1.482555E+00   2.061418E+00   2.847289E+00   3.899843E+00   5.294315E+00   7.122012E+00   9.491481E+00   1.252918E+01   1.637921E+01   2.120188E+01   2.717059E+01   3.446695E+01
   4.327370E+01   5.376552E+01   6.609775E+01   8.039319E+01   9.672782E+01   1.151160E+02   1.354963E+02   1.577194E+02   1.815388E+02   2.066068E+02   2.324757E+02   2.586057E+02
   2.843798E+02   3.091259E+02   3.321442E+02   3.527394E+02   3.702561E+02   3.841129E+02   3.938351E+02   3.990824E+02   3.996686E+02   3.955726E+02   3.869401E+02   3.740748E+02
   3.574199E+02   3.375331E+02   3.150547E+02   2.906733E+02   2.650907E+02   2.389887E+02   2.130004E+02   1.876865E+02   1.635186E+02   1.408700E+02   1.200119E+02   1.011172E+02
   8.426818E+01   6.946799E+01   5.665441E+01   4.571464E+01   3.649972E+01   2.883802E+01   2.254689E+01   1.744231E+01   1.334634E+01   1.009222E+01   7.527670E+00   5.516238E+00
   3.937313E+00   2.684936E+00   1.665745E+00   7.963035E-01  -9.814458E-15  -7.963035E-01  -1.665745E+00  -2.684936E+00  -3.937313E+00  -5.516238E+00  -7.527670E+00  -1.009222E+01
  -1.334634E+01  -1.744231E+01  -2.254689E+01  -2.883802E+01  -3.649972E+01  -4.571464E+01  -5.665441E+01  -6.946799E+01  -8.426818E+01  -1.011172E+02  -1.200119E+02  -1.408700E+02
  -1.635186E+02  -1.876865E+02  -2.130004E+02  -2.389887E+02  -2.650907E+02  -2.906733E+02  -3.150547E+02  -3.375331E+02  -3.574199E+02  -3.740748E+02  -3.869401E+02  -3.955726E+02
  -3.996686E+02  -3.990824E+02  -3.938351E+02  -3.841129E+02  -3.702561E+02  -3.527394E+02  -3.321442E+02  -3.091259E+02  -2.843798E+02  -2.586057E+02  -2.324757E+02  -2.066068E+02
  -1.815388E+02  -1.577194E+02  -1.354963E+02  -1.151160E+02  -9.672782E+01  -8.039319E+01  -6.609775E+01  -5.376552E+01  -4.327370E+01  -3.446695E+01  -2.717059E+01  -2.120188E+01
  -1.637921E+01  -1.252918E+01  -9.491481E+00  -7.122012E+00  -5.294315E+00  -3.899843E+00  -2.847289E+00  -2.061418E+00  -1.482555E+00   1.482437E+00   2.061044E+00   2.846479E+00
   3.898333E+00   5.291721E+00   7.117794E+00   9.484891E+00   1.251920E+01   1.636452E+01   2.118073E+01   2.714077E+01   3.442569E+01   4.321762E+01   5.369059E+01   6.599921E+01
   8.026561E+01   9.656511E+01   1.149115E+02   1.352430E+02   1.574100E+02   1.811662E+02   2.061642E+02   2.319571E+02   2.580063E+02   2.836963E+02   3.083568E+02   3.312903E+02
   3.518039E+02   3.692446E+02   3.830335E+02   3.926983E+02   3.979006E+02   3.984558E+02   3.943440E+02   3.857115E+02   3.728617E+02   3.562374E+02   3.363949E+02   3.139729E+02
   2.896578E+02   2.641493E+02   2.381267E+02   2.122208E+02   1.869899E+02   1.629037E+02   1.403336E+02   1.195495E+02   1.007234E+02   8.393661E+01   6.919202E+01   5.642734E+01
