 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02 -0.78929642E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02 -0.77084572E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02 -0.75239510E+02
 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02
 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02
 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02
 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02
 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02
 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02 -0.73394447E+02
